# Parameter binning output: param, bin_idx, loglik_sum
  9  99                 Infinity
  9 100     0.00000000000000E+00
 10   1                 Infinity
 10   2                 Infinity
 10   3                 Infinity
 10   4                 Infinity
 10   5                 Infinity
 10   6                 Infinity
 10   7                 Infinity
 10   8                 Infinity
 10   9                 Infinity
 10  10                 Infinity
 10  11                 Infinity
 10  12                 Infinity
 10  13                 Infinity
 10  14                 Infinity
 10  15                 Infinity
 10  16                 Infinity
 10  17                 Infinity
 10  18                 Infinity
 10  19                 Infinity
 10  20                 Infinity
 10  21                 Infinity
 10  22                 Infinity
 10  23                 Infinity
 10  24                 Infinity
 10  25                 Infinity
 10  26                 Infinity
 10  27                 Infinity
 10  28                 Infinity
 10  29                 Infinity
 10  30                 Infinity
 10  31                 Infinity
 10  32                 Infinity
 10  33                 Infinity
 10  34                 Infinity
 10  35                 Infinity
 10  36                 Infinity
 10  37                 Infinity
 10  38                 Infinity
 10  39                 Infinity
 10  40                 Infinity
 10  41                 Infinity
 10  42                 Infinity
 10  43                 Infinity
 10  44                 Infinity
 10  45                 Infinity
 10  46                 Infinity
 10  47                 Infinity
 10  48                 Infinity
 10  49                 Infinity
 10  50                 Infinity
 10  51                 Infinity
 10  52                 Infinity
 10  53                 Infinity
 10  54                 Infinity
 10  55                 Infinity
 10  56                 Infinity
 10  57                 Infinity
 10  58                 Infinity
 10  59                 Infinity
 10  60                 Infinity
 10  61                 Infinity
 10  62                 Infinity
 10  63                 Infinity
 10  64                 Infinity
 10  65                 Infinity
 10  66                 Infinity
 10  67                 Infinity
 10  68                 Infinity
 10  69                 Infinity
 10  70                 Infinity
 10  71                 Infinity
 10  72                 Infinity
 10  73                 Infinity
 10  74                 Infinity
 10  75                 Infinity
 10  76                 Infinity
 10  77                 Infinity
 10  78                 Infinity
 10  79                 Infinity
 10  80                 Infinity
 10  81                 Infinity
 10  82                 Infinity
 10  83                 Infinity
 10  84                 Infinity
 10  85                 Infinity
 10  86                 Infinity
 10  87                 Infinity
 10  88                 Infinity
 10  89                 Infinity
 10  90                 Infinity
 10  91                 Infinity
 10  92                 Infinity
 10  93                 Infinity
 10  94                 Infinity
 10  95                 Infinity
 10  96                 Infinity
 10  97                 Infinity
 10  98                 Infinity
 10  99                 Infinity
 10 100     0.00000000000000E+00
 11   1     0.00000000000000E+00
 11   2     0.00000000000000E+00
 11   3     0.00000000000000E+00
 11   4     0.00000000000000E+00
 11   5                 Infinity
 11   6                 Infinity
 11   7                 Infinity
 11   8                 Infinity
 11   9                 Infinity
 11  10                 Infinity
 11  11                 Infinity
 11  12                 Infinity
 11  13                 Infinity
 11  14                 Infinity
 11  15                 Infinity
 11  16                 Infinity
 11  17                 Infinity
 11  18                 Infinity
 11  19                 Infinity
 11  20                 Infinity
 11  21                 Infinity
 11  22                 Infinity
 11  23                 Infinity
 11  24                 Infinity
 11  25                 Infinity
 11  26                 Infinity
 11  27                 Infinity
 11  28                 Infinity
 11  29                 Infinity
 11  30                 Infinity
 11  31                 Infinity
 11  32                 Infinity
 11  33                 Infinity
 11  34                 Infinity
 11  35                 Infinity
 11  36                 Infinity
 11  37                 Infinity
 11  38                 Infinity
 11  39                 Infinity
 11  40                 Infinity
 11  41                 Infinity
 11  42                 Infinity
 11  43                 Infinity
 11  44                 Infinity
 11  45                 Infinity
 11  46                 Infinity
 11  47                 Infinity
 11  48                 Infinity
 11  49                 Infinity
 11  50                 Infinity
 11  51                 Infinity
 11  52                 Infinity
 11  53                 Infinity
 11  54                 Infinity
 11  55                 Infinity
 11  56                 Infinity
 11  57                 Infinity
 11  58                 Infinity
 11  59                 Infinity
 11  60                 Infinity
 11  61                 Infinity
 11  62                 Infinity
 11  63                 Infinity
 11  64                 Infinity
 11  65                 Infinity
 11  66                 Infinity
 11  67                 Infinity
 11  68                 Infinity
 11  69                 Infinity
 11  70                 Infinity
 11  71                 Infinity
 11  72                 Infinity
 11  73                 Infinity
 11  74                 Infinity
 11  75                 Infinity
 11  76                 Infinity
 11  77                 Infinity
 11  78                 Infinity
 11  79                 Infinity
 11  80                 Infinity
 11  81                 Infinity
 11  82                 Infinity
 11  83                 Infinity
 11  84                 Infinity
 11  85                 Infinity
 11  86                 Infinity
 11  87                 Infinity
 11  88     0.00000000000000E+00
 11  89     0.00000000000000E+00
 11  90     0.00000000000000E+00
 11  91     0.00000000000000E+00
 11  92     0.00000000000000E+00
 11  93     0.00000000000000E+00
 11  94     0.00000000000000E+00
 11  95     0.00000000000000E+00
 11  96     0.00000000000000E+00
 11  97     0.00000000000000E+00
 11  98     0.00000000000000E+00
 11  99     0.00000000000000E+00
 11 100     0.00000000000000E+00
